image_path,true_label,true_idx,pred_label,pred_idx,correct,prob_uninfected,prob_infected,gradcam_path,ig_path,occlusion_path,deeplift_path
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_05_40_91_cell0001.png,uninfected,0,uninfected,0,1,0.9998985528945923,0.00010140611993847415,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_05_40_91_cell0001_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_05_40_91_cell0001_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_05_40_91_cell0001_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_41_43_cell0010.png,uninfected,0,uninfected,0,1,0.9999746084213257,2.539353044994641e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_41_43_cell0010_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_41_43_cell0010_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_41_43_cell0010_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_46_70_cell0011.png,uninfected,0,uninfected,0,1,0.9977632761001587,0.002236710861325264,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_46_70_cell0011_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_46_70_cell0011_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_46_70_cell0011_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_05_22_50_cell0001.png,uninfected,0,uninfected,0,1,0.9999046325683594,9.530160605208948e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_05_22_50_cell0001_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_05_22_50_cell0001_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_05_22_50_cell0001_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_34_99_cell0010.png,uninfected,0,uninfected,0,1,0.9998359680175781,0.00016396297723986208,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_34_99_cell0010_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_34_99_cell0010_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_34_99_cell0010_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_13_23_cell0003.png,uninfected,0,uninfected,0,1,0.992730438709259,0.007269519381225109,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_13_23_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_13_23_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_13_23_cell0003_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_08_20_cell0014.png,uninfected,0,uninfected,0,1,0.9994248151779175,0.0005752575234510005,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_08_20_cell0014_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_08_20_cell0014_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_08_20_cell0014_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_56_49_cell0002.png,uninfected,0,uninfected,0,1,0.9999524354934692,4.756484122481197e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_56_49_cell0002_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_56_49_cell0002_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_56_49_cell0002_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_06_32_81_cell0004.png,uninfected,0,uninfected,0,1,0.9996520280838013,0.00034796210820786655,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_06_32_81_cell0004_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_06_32_81_cell0004_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_06_32_81_cell0004_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_38_08_cell0002.png,uninfected,0,uninfected,0,1,0.9994601607322693,0.0005398389766924083,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_38_08_cell0002_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_38_08_cell0002_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_38_08_cell0002_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_49_79_cell0018.png,uninfected,0,infected,1,0,1.3545644754878423e-19,1.0,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_49_79_cell0018_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_49_79_cell0018_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_49_79_cell0018_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_03_18_cell0015.png,uninfected,0,uninfected,0,1,0.9998996257781982,0.00010038475011242554,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_03_18_cell0015_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_03_18_cell0015_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_03_18_cell0015_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_38_08_cell0003.png,uninfected,0,uninfected,0,1,0.9987577199935913,0.0012422623112797737,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_38_08_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_38_08_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_38_08_cell0003_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_08_59_97_cell0016.png,uninfected,0,uninfected,0,1,0.9998527765274048,0.00014723549247719347,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_08_59_97_cell0016_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_08_59_97_cell0016_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_08_59_97_cell0016_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_05_50_96_cell0018.png,uninfected,0,uninfected,0,1,0.9965212345123291,0.003478820901364088,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_05_50_96_cell0018_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_05_50_96_cell0018_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_05_50_96_cell0018_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_03_14_cell0013.png,uninfected,0,uninfected,0,1,0.9999260902404785,7.390281098196283e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_03_14_cell0013_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_03_14_cell0013_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_03_14_cell0013_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_05_32_54_cell0010.png,uninfected,0,uninfected,0,1,0.9999061822891235,9.377209789818153e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_05_32_54_cell0010_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_05_32_54_cell0010_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_05_32_54_cell0010_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_06_36_15_cell0018.png,uninfected,0,uninfected,0,1,0.9999326467514038,6.73788454150781e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_06_36_15_cell0018_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_06_36_15_cell0018_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_06_36_15_cell0018_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_00_12_cell0005.png,uninfected,0,uninfected,0,1,0.9999804496765137,1.9596231140894815e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_00_12_cell0005_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_00_12_cell0005_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_00_12_cell0005_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_06_31_13_cell0020.png,uninfected,0,uninfected,0,1,0.9390976428985596,0.060902394354343414,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_06_31_13_cell0020_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_06_31_13_cell0020_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_06_31_13_cell0020_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_02_97_cell0007.png,uninfected,0,uninfected,0,1,0.9999222755432129,7.777663267916068e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_02_97_cell0007_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_02_97_cell0007_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_02_97_cell0007_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_05_06_cell0003.png,uninfected,0,uninfected,0,1,0.9971272349357605,0.0028727396856993437,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_05_06_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_05_06_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_05_06_cell0003_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_08_32_cell0005.png,uninfected,0,uninfected,0,1,0.9999414682388306,5.854128175997175e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_08_32_cell0005_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_08_32_cell0005_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_08_32_cell0005_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_07_46_45_cell0011.png,uninfected,0,uninfected,0,1,0.9995169639587402,0.0004830986144952476,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_07_46_45_cell0011_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_07_46_45_cell0011_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_07_46_45_cell0011_occ.png,
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_jpg\val\uninfected\2022_03_21_11_09_06_49_cell0006.png,uninfected,0,uninfected,0,1,0.999931812286377,6.819845293648541e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\gradcam\2022_03_21_11_09_06_49_cell0006_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\integrated_gradients\2022_03_21_11_09_06_49_cell0006_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_resnet_fold5_jpg\occlusion\2022_03_21_11_09_06_49_cell0006_occ.png,
