image_path,true_label,true_idx,pred_label,pred_idx,correct,prob_uninfected,prob_infected,gradcam_path,ig_path,occlusion_path
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_07_49_79_cell0001.png,infected,1,infected,1,1,6.758457311661914e-05,0.9999324083328247,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_07_49_79_cell0001_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_07_49_79_cell0001_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_07_49_79_cell0001_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_05_57_65_cell0010.png,infected,1,uninfected,0,0,0.996336817741394,0.0036631447728723288,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_05_57_65_cell0010_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_05_57_65_cell0010_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_05_57_65_cell0010_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_09_48_cell0006.png,infected,1,uninfected,0,0,0.9990994930267334,0.0009005303145386279,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_09_48_cell0006_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_09_48_cell0006_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_09_48_cell0006_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_06_36_15_cell0020.png,infected,1,uninfected,0,0,0.984298586845398,0.01570136472582817,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_06_36_15_cell0020_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_06_36_15_cell0020_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_06_36_15_cell0020_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_04_81_cell0013.png,infected,1,uninfected,0,0,0.9997472167015076,0.00025278012617491186,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_04_81_cell0013_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_04_81_cell0013_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_04_81_cell0013_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_00_87_cell0009.png,infected,1,uninfected,0,0,0.958641529083252,0.04135848954319954,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_00_87_cell0009_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_00_87_cell0009_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_00_87_cell0009_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_07_39_75_cell0013.png,infected,1,uninfected,0,0,0.9999769926071167,2.297129867656622e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_07_39_75_cell0013_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_07_39_75_cell0013_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_07_39_75_cell0013_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_05_52_63_cell0003.png,infected,1,uninfected,0,0,0.9999969005584717,3.1279043923859717e-06,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_05_52_63_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_05_52_63_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_05_52_63_cell0003_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_08_49_cell0006.png,infected,1,uninfected,0,0,0.9932162165641785,0.0067838020622730255,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_08_49_cell0006_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_08_49_cell0006_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_08_49_cell0006_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_07_46_45_cell0015.png,infected,1,uninfected,0,0,0.9963119626045227,0.003688087919726968,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_07_46_45_cell0015_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_07_46_45_cell0015_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_07_46_45_cell0015_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_00_46_cell0010.png,infected,1,uninfected,0,0,0.9997859597206116,0.0002140770957339555,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_00_46_cell0010_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_00_46_cell0010_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_00_46_cell0010_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\uninfected\2022_03_21_11_05_22_50_cell0003.png,uninfected,0,uninfected,0,1,0.9999328851699829,6.706946442136541e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_05_22_50_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_05_22_50_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_05_22_50_cell0003_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_08_11_56_cell0013.png,infected,1,uninfected,0,0,0.9995177984237671,0.00048220145981758833,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_08_11_56_cell0013_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_08_11_56_cell0013_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_08_11_56_cell0013_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_07_40_cell0014.png,infected,1,uninfected,0,0,0.9998840093612671,0.00011603081657085568,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_07_40_cell0014_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_07_40_cell0014_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_07_40_cell0014_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_08_15_cell0003.png,infected,1,uninfected,0,0,0.999937891960144,6.209808634594083e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_08_15_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_08_15_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_08_15_cell0003_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_07_34_73_cell0006.png,infected,1,uninfected,0,0,0.9996815919876099,0.00031839936855249107,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_07_34_73_cell0006_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_07_34_73_cell0006_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_07_34_73_cell0006_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_08_32_cell0015.png,infected,1,uninfected,0,0,0.999995231628418,4.771697149408283e-06,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_08_32_cell0015_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_08_32_cell0015_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_08_32_cell0015_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_08_18_25_cell0003.png,infected,1,uninfected,0,0,0.9998757839202881,0.00012415465607773513,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_08_18_25_cell0003_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_08_18_25_cell0003_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_08_18_25_cell0003_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_04_98_cell0017.png,infected,1,uninfected,0,0,0.9954598546028137,0.004540107678622007,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_04_98_cell0017_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_04_98_cell0017_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_04_98_cell0017_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_08_08_20_cell0019.png,infected,1,uninfected,0,0,0.9999127388000488,8.721708582015708e-05,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_08_08_20_cell0019_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_08_08_20_cell0019_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_08_08_20_cell0019_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_06_37_82_cell0004.png,infected,1,uninfected,0,0,0.9999934434890747,6.602468147320906e-06,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_06_37_82_cell0004_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_06_37_82_cell0004_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_06_37_82_cell0004_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_07_38_08_cell0012.png,infected,1,uninfected,0,0,0.999617338180542,0.0003826866450253874,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_07_38_08_cell0012_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_07_38_08_cell0012_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_07_38_08_cell0012_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_06_15_cell0008.png,infected,1,uninfected,0,0,0.9956108927726746,0.00438913656398654,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_06_15_cell0008_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_06_15_cell0008_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_06_15_cell0008_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_04_21_cell0014.png,infected,1,uninfected,0,0,0.9671788215637207,0.03282121196389198,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_04_21_cell0014_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_04_21_cell0014_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_04_21_cell0014_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_01_30_cell0001.png,infected,1,uninfected,0,0,0.9760764837265015,0.0239235982298851,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_01_30_cell0001_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_01_30_cell0001_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_01_30_cell0001_occ.png
C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\img_dir_annot_nii\val\infected\2022_03_21_11_09_02_63_cell0008.png,infected,1,uninfected,0,0,0.9997972846031189,0.00020275272254366428,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\gradcam\2022_03_21_11_09_02_63_cell0008_gradcam.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\integrated_gradients\2022_03_21_11_09_02_63_cell0008_ig.png,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\3-Datasets\img-lcm\xai_swin_fold2_nii\occlusion\2022_03_21_11_09_02_63_cell0008_occ.png
